"digest_id","extraction_id","date","vol_in","ng_in","enzymes","final_vol","quant","DNA_ng","notes","correction","corr_message","corr_editor","corr_date"
"D0832","E0619","2014-08-19",30,390,"PstI_MluCI",40,-0.046,-0.002,"digest failed, plenty of DNA in sample, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0833","E0620","2014-08-19",30,442,"PstI_MluCI",40,11.345,0.454,"digest failed, plenty of DNA in sample, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, 1.8, 20.4, in the fridge, waiting for P2 adapter","","","","0000-00-00"
"D0834","E0621","2014-08-19",30,353,"PstI_MluCI",40,6.948,0.278,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.9, 19.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0835","E0622","2014-08-19",30,682,"PstI_MluCI",40,7.46,0.298,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.7, 19.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0836","E0145","2014-08-19",30,1260,"PstI_MluCI",40,12.796,0.512,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0837","E0146","2014-08-19",30,2712,"PstI_MluCI",40,34.3,1.372,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0838","E0147","2014-08-19",30,750,"PstI_MluCI",40,4.572,0.183,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0839","E0148","2014-08-19",30,2412,"PstI_MluCI",40,43.764,1.751,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0840","E0149","2014-08-19",30,2532,"PstI_MluCI",40,25.625,1.025,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0841","E0150","2014-08-19",30,1440,"PstI_MluCI",40,14.438,0.578,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0842","E0152","2014-08-19",20,434,"PstI_MluCI",40,11.603,0.464,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0843","E0153","2014-08-19",20,438,"PstI_MluCI",40,10.515,0.421,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0844","E0155","2014-08-19",20,306,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, digest well is empty, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0845","E0157","2014-08-19",20,109,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0846","E0158","2014-08-19",20,111,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0847","E0159","2014-08-19",20,121,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0848","E0160","2014-08-19",20,131,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0849","E0161","2014-08-19",20,122,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0850","E0163","2014-08-19",20,118,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0851","E0172","2014-08-19",20,201,"PstI_MluCI",40,0,0,"done; cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0852","E0639","2014-08-19",30,18,"PstI_MluCI",40,-0.125,-0.005,"cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0853","E0640","2014-08-19",30,388,"PstI_MluCI",40,4.682,0.187,"cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.3, 17.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0854","E0641","2014-08-19",30,243,"PstI_MluCI",40,1.839,0.074,", original quants were off By 0.1, have Been adjusted 11-05-2014, 10.9, 11.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0855","E0642","2014-08-19",30,149,"PstI_MluCI",40,1.143,0.046,", original quants were off By 0.1, have Been adjusted 11-05-2014, 17.5, 4.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0856","E0643","2014-08-19",30,159,"PstI_MluCI",40,1.172,0.047,", original quants were off By 0.1, have Been adjusted 11-05-2014, 17.1, 5.1, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0857","E0644","2014-08-19",30,192,"PstI_MluCI",40,3.669,0.147,", original quants were off By 0.1, have Been adjusted 11-05-2014, 5.5, 16.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0858","E0645","2014-08-19",30,102,"PstI_MluCI",40,1.802,0.072,", original quants were off By 0.1, have Been adjusted 11-05-2014, 11.1, 11.1, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0859","E0646","2014-08-19",30,288,"PstI_MluCI",40,6.943,0.278,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.9, 19.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0860","E0647","2014-08-19",30,462,"PstI_MluCI",40,2.915,0.117,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.9, 15.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0861","E0648","2014-08-19",30,129,"PstI_MluCI",40,1.489,0.06,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 13.4, 8.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0862","E0649","2014-08-19",30,585,"PstI_MluCI",40,3.749,0.15,", original quants were off By 0.1, have Been adjusted 11-05-2014, 5.3, 16.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0863","E0650","2014-08-19",30,194,"PstI_MluCI",40,1.854,0.074,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 10.8, 11.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0864","E0651","2014-08-19",30,743,"PstI_MluCI",40,3.5,0.14,", original quants were off By 0.1, have Been adjusted 11-05-2014, 5.7, 16.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0865","E0652","2014-08-19",30,835,"PstI_MluCI",40,7.358,0.294,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.7, 19.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0866","E0653","2014-08-19",30,534,"PstI_MluCI",40,5.356,0.214,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.7, 18.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0867","E0654","2014-08-19",30,71,"PstI_MluCI",40,1.268,0.051,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 15.8, 6.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0868","E0655","2014-08-19",30,312,"PstI_MluCI",40,5.438,0.218,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.7, 18.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0869","E0656","2014-08-19",30,138,"PstI_MluCI",40,2.654,0.106,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.5, 14.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0870","E0657","2014-08-19",30,304,"PstI_MluCI",40,5.477,0.219,", original quants were off By 0.1, have Been adjusted 11-05-2014, 3.7, 18.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0871","E0658","2014-08-19",30,314,"PstI_MluCI",40,5.872,0.235,", original quants were off By 0.1, have Been adjusted 11-05-2014, 3.4, 18.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0872","E0659","2014-08-19",30,154,"PstI_MluCI",40,2.68,0.107,", original quants were off By 0.1, have Been adjusted 11-05-2014, 7.5, 14.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0873","E0660","2014-08-19",30,572,"PstI_MluCI",40,5.967,0.239,", original quants were off By 0.1, have Been adjusted 11-05-2014, 3.4, 18.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0874","E0661","2014-08-19",30,858,"PstI_MluCI",40,7.256,0.29,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.8, 19.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0875","E0662","2014-08-19",30,84,"PstI_MluCI",40,2.039,0.082,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 9.8, 12.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0876","E0663","2014-08-19",30,817,"PstI_MluCI",40,1.477,0.059,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 13.5, 8.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0877","E0664","2014-08-19",30,305,"PstI_MluCI",40,2.882,0.115,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.9, 15.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0878","E0665","2014-08-19",30,431,"PstI_MluCI",40,3.056,0.122,", original quants were off By 0.1, have Been adjusted 11-05-2014, 6.5, 15.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0879","E0666","2014-08-19",30,282,"PstI_MluCI",40,2.576,0.103,", original quants were off By 0.1, have Been adjusted 11-05-2014, 7.8, 14.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0880","E0667","2014-08-19",30,759,"PstI_MluCI",40,1.227,0.049,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0881","E0668","2014-08-19",30,563,"PstI_MluCI",40,2.937,0.117,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.8, 15.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0882","E0669","2014-08-19",30,757,"PstI_MluCI",40,7.716,0.309,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.6, 19.6, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0883","E0670","2014-08-19",30,275,"PstI_MluCI",40,6.097,0.244,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.3, 18.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0884","E0671","2014-08-19",30,192,"PstI_MluCI",40,2.972,0.119,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.7, 15.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0885","E0672","2014-08-19",30,300,"PstI_MluCI",40,5.97,0.239,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.3, 18.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0886","E0673","2014-08-19",30,426,"PstI_MluCI",40,9.772,0.391,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.0, 20.2, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0887","E0674","2014-08-19",30,804,"PstI_MluCI",40,8.529,0.341,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.3, 19.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0888","E0675","2014-08-19",30,188,"PstI_MluCI",40,2.705,0.108,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.4, 14.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0889","E0676","2014-08-19",30,370,"PstI_MluCI",40,7.443,0.298,", original quants were off By 0.1, have Been adjusted 11-05-2014, 2.7, 19.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0890","E0677","2014-08-19",30,22,"PstI_MluCI",40,0.672,0.027,"2015-08-21: low extract concentration, hasn't Been ligated yet, is this a failed extract? cleaned 100uL extract Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0891","E0678","2014-08-19",30,371,"PstI_MluCI",40,6.877,0.275,"cleaned 100uL extract Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.9, 19.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0892","E0679","2014-08-19",30,391,"PstI_MluCI",40,2.607,0.104,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.7, 14.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0893","E0680","2014-08-19",30,83,"PstI_MluCI",40,0.748,0.03,"cleaned 100uL extract Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014","","","","0000-00-00"
"D0894","E0681","2014-08-19",30,763,"PstI_MluCI",40,2.559,0.102,"cleaned 100uL extract Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.8, 14.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0895","E0682","2014-08-19",30,214,"PstI_MluCI",40,2.158,0.086,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 9.3, 12.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0896","E0683","2014-08-19",30,106,"PstI_MluCI",40,0.395,0.016,"digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0897","E0684","2014-08-19",30,565,"PstI_MluCI",40,5.123,0.205,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F; original quants were off By 0.1, have Been adjusted 11-05-2014","","","","0000-00-00"
"D0898","E0685","2014-08-19",30,224,"PstI_MluCI",40,4.64,0.186,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.3, 17.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0899","E0686","2014-08-19",30,30,"PstI_MluCI",40,0.325,0.013,"cleaned 100uL extract Before digesting; aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O; digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0900","E0687","2014-08-19",30,173,"PstI_MluCI",40,0.415,0.017,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O - digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0901","E0688","2014-08-19",30,498,"PstI_MluCI",40,5.228,0.209,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O - digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.8, 18.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0902","E0689","2014-08-19",30,446,"PstI_MluCI",40,3.473,0.139,", original quants were off By 0.1, have Been adjusted 11-05-2014, 5.8, 16.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0903","E0690","2014-08-19",30,171,"PstI_MluCI",40,1.223,0.049,", original quants were off By 0.1, have Been adjusted 11-05-2014, 16.4, 5.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0904","E0691","2014-08-19",30,90,"PstI_MluCI",40,2.081,0.083,", original quants were off By 0.1, have Been adjusted 11-05-2014, 9.6, 12.6, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0905","E0692","2014-08-19",30,646,"PstI_MluCI",40,3.215,0.129,"cleaned 100uL extract Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.2, 16.0, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0906","E0693","2014-08-19",30,162,"PstI_MluCI",40,2.677,0.107,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.5, 14.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0907","E0694","2014-08-19",30,295,"PstI_MluCI",40,6.158,0.246,", original quants were off By 0.1, have Been adjusted 11-05-2014, 3.2, 19.0, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0908","E0695","2014-08-19",30,462,"PstI_MluCI",40,1.12,0.045,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, (17.9, 4.3, in the fridge, waiting for P2 adapter)","","","","0000-00-00"
"D0909","E0696","2014-08-19",30,267,"PstI_MluCI",40,1.609,0.064,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 12.4, 9.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0910","E0697","2014-08-19",30,1345,"PstI_MluCI",40,5.935,0.237,", original quants were off By 0.1, have Been adjusted 11-05-2014, 3.4, 18.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0911","E0698","2014-08-19",30,368,"PstI_MluCI",40,3.369,0.135,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 5.9, 16.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0912","E0699","2014-08-19",30,403,"PstI_MluCI",40,2.765,0.111,", original quants were off By 0.1, have Been adjusted 11-05-2014, 7.2, 15.0, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0913","E0700","2014-08-19",30,126,"PstI_MluCI",40,1.01,0.04,"2014-11-05: original quants were off By 0.1, have Been adjusted","","","","0000-00-00"
"D0914","E0701","2014-08-19",30,535,"PstI_MluCI",40,3.386,0.135,", original quants were off By 0.1, have Been adjusted 11-05-2014, 5.9, 16.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0915","E0702","2014-08-19",30,588,"PstI_MluCI",40,3.856,0.154,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F; diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014","","","","0000-00-00"
"D0916","E0703","2014-08-19",30,136,"PstI_MluCI",40,0.447,0.018,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O - digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0917","E0704","2014-08-19",30,240,"PstI_MluCI",40,1.837,0.073,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O - digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, (10.9, 11.3, in the fridge, waiting for P2 adapter), not enough volume left in digest plate to ligate at 30ng","","","","0000-00-00"
"D0918","E0705","2014-08-19",30,1104,"PstI_MluCI",40,4.297,0.172,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F; original quants were off By 0.1, have Been adjusted 11-05-2014, 4.7, 17.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0919","E0706","2014-08-19",30,505,"PstI_MluCI",40,1.878,0.075,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 10.7, 11.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0920","E0707","2014-08-19",30,892,"PstI_MluCI",40,2.839,0.114,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 7.0, 15.2, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0921","E0708","2014-08-19",30,724,"PstI_MluCI",40,4.148,0.166,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.8, 17.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0922","E0709","2014-08-19",30,580,"PstI_MluCI",40,5.386,0.215,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.7, 18.5, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0923","E0710","2014-08-19",30,1591,"PstI_MluCI",40,14.866,0.595,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 1.3, 20.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0924","E0711","2014-08-19",30,647,"PstI_MluCI",40,1.67,0.067,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, (12.0, 10.2, in the fridge, waiting for P2 adapter), not enough volume left in digest plate to ligate at 30ng","","","","0000-00-00"
"D0925","E0712","2014-08-19",30,603,"PstI_MluCI",40,5.227,0.209,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 3.8, 18.4, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0926","E0713","2014-08-19",30,32,"PstI_MluCI",40,-0.04,-0.002,"cleaned 100uL extract Before digesting; digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, [DNA] too low to ligate at 10ng","","","","0000-00-00"
"D0927","E0714","2014-08-19",30,1029,"PstI_MluCI",40,8.178,0.327,"cleaned 100uL extract Before digesting; digest failed, try again, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.4, 19.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0928","E0715","2014-08-19",30,529,"PstI_MluCI",40,1.799,0.072,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, (11.1, 11.1, in the fridge, waiting for P2 adapter), not enough volume left in digest plate to ligate at 30ng","","","","0000-00-00"
"D0929","E0716","2014-08-19",30,1078,"PstI_MluCI",40,8.527,0.341,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.3, 19.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0930","E0717","2014-08-19",30,1174,"PstI_MluCI",40,12.671,0.507,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 1.6, 20.6, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0931","E0718","2014-08-19",30,389,"PstI_MluCI",40,4.471,0.179,"diluted extract to 15uL Before digesting, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.5, 17.7, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0932","E0719","2014-08-19",30,587,"PstI_MluCI",40,3.809,0.152,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 5.3, 16.9, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0933","E0720","2014-08-19",30,321,"PstI_MluCI",40,6.824,0.273,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 2.9, 19.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0934","E0721","2014-08-19",30,420,"PstI_MluCI",40,2.88,0.115,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.9, 15.3, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0935","E0722","2014-08-19",30,1180,"PstI_MluCI",40,4.543,0.182,"aliquot evaporated Before Backordered enzyme arrived, rehydrated with 30킠 pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.4, 17.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0936","E0723","2014-08-19",30,621,"PstI_MluCI",40,4.306,0.172,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 4.6, 17.6, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0937","E0724","2014-08-19",30,901,"PstI_MluCI",40,3.13,0.125,"diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, 6.4, 15.8, in the fridge, waiting for P2 adapter, ","","","","0000-00-00"
"D0938","E0725","2014-08-19",30,83,"PstI_MluCI",40,1.219,0.049,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F; diluted extract to 15uL Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014","","","","0000-00-00"
"D0939","E0173","2014-08-19",20,100,"PstI_MluCI",40,1.246,0.05,"cleaned 100uL extract Before digesting, aliquot evaporated Before Backordered enzyme arrived, rehydrated in 30uL pH2O, original quants were off By 0.1, have Been adjusted 11-05-2014, ","","","","0000-00-00"
"D0940","E0728","2014-11-03",30,286,"PstI_MluCI",40,1.631,0.065,"","","","","0000-00-00"
